Port_IDs,PnL,Total_Investment,PnL_StdDev,Win_Positions,Total_Positions,ROI,Sharpe_Ratio,MDD,Win_Rate,MDD_Score,Normalized_ROI,Normalized_Sharpe,Normalized_PnL,Normalized_Win_Rate,Score
3826087012661391104,532.65697373,4373.7423342,7.3055823625850245,63,108,12.17851745780603,72.9109531990169,100,58.333333333333336,0.009900990099009901,1.0,0.12245176225716349,0.15269733849011013,0.7267932489451476,0.5013785689483853
4022641794255717633,2176.83382376,117814.0575365,0.6437517841555029,2634,6052,1.847685980160385,3381.4800631825046,100,43.52280237937872,0.009900990099009901,0.16453413492338878,1.0,0.1721906855677419,0.5422642104772502,0.39324131869591605
3768170840939476993,243.66889897,2775.560153,41.022498585130585,6,14,8.779089104108492,5.93988438964375,100,42.857142857142854,0.009900990099009901,0.725084437159445,0.10468869264616994,0.1492710982760538,0.5339705502454145,0.37610149839126217
3986814617275053313,16337.46188064,1874361.0185148001,13.939082864169066,2780,3554,0.8716283426330228,1172.061464864095,100,78.22172200337648,0.009900990099009901,0.08559926503745856,0.41398491827174044,0.3400789741937344,0.9745889052500252,0.3724004380642386
3999240873283311617,42574.47367879,7830890.6646335,41.383493093107134,2366,4522,0.5436734530219949,1028.7791217383058,100,52.32198142414861,0.009900990099009901,0.059077187298811284,0.37598142989657146,0.6511447681513155,0.6518959349229365,0.3545176817937091
4020204877254599680,71998.85595307,23109085.4384396,195.90160601851505,1993,6050,0.311560819422595,367.5256033698123,100,32.94214876033058,0.009900990099009901,0.04030597971063687,0.2005938709682897,1.0,0.4104365369958005,0.3352879745159101
3907081197088384000,18015.99737026,1638947.5950495,19.552191904378006,2540,4137,1.099241819853055,921.4310834493175,100,61.39714769156394,0.009900990099009901,0.10400662083066979,0.34750897588574314,0.35997967701696665,0.7649662705151455,0.326683069942673
3944088772635000577,7581.4919834,1069559.0582283,4.1801422401462265,2774,6063,0.7088427632933676,1813.6923453434422,100,45.75292759360053,0.009900990099009901,0.07243461365781988,0.5841678673741232,0.23626826781803,0.5700500381915147,0.30081771778398053
3886752488982104320,7195.17832464,799961.5870758,25.982851666186072,931,1249,0.8994404782536418,276.9202709956491,100,74.5396317053643,0.009900990099009901,0.08784846346801933,0.1765621681046165,0.23168813628844356,0.928712590325425,0.2947372169940038
3891020560590657281,2856.30056379,163834.4145645,15.113304301283254,283,437,1.7434069462039077,188.99246034154655,100,64.75972540045767,0.009900990099009901,0.15610097312975002,0.15324063764141313,0.18024643759397319,0.806861678135901,0.27589014162308345
3733192481840423936,2923.97719988,1164472.4986,70.41844733899562,553,689,0.25109886265200626,41.52288654993944,100,80.2612481857765,0.009900990099009901,0.03541635382458219,0.11412654925467913,0.1810488112293427,1.0,0.27065007725408
3956076827719377409,16790.01223802,1626576.9243934,43.07873842120432,2019,3916,1.0322298310165383,389.7517163537821,100,51.55771195097037,0.009900990099009901,0.0985872865452398,0.20648901344003126,0.34544440747200594,0.6423736624632655,0.26942770164853347
3956048468100538880,1373.56489,123238.17079999999,93.46437752242942,20,28,1.1145612443640718,14.696132648723568,100,71.42857142857143,0.009900990099009901,0.10524551977885875,0.10701115591459859,0.16266713576093297,0.889950917075691,0.2644895966938031
4029749871687083265,3662.13654822,115505.10595,12.089494478313068,367,856,3.170540832892072,302.91891483050694,100,42.873831775700936,0.009900990099009901,0.2715148824362833,0.18345791769380884,0.189800422332204,0.5341784827026752,0.26393192828652356
3943533600390906881,2361.42457205,222606.062211,3.1360581717858125,964,1759,1.0608087437491678,752.991316709313,100,54.80386583285958,0.009900990099009901,0.10089849509614693,0.3028328589436844,0.17437919194628085,0.6828185092014512,0.26326575955702836
3977234346014419201,2427.29283086,59166.712085,95.96668749567114,33,83,4.102463607193359,25.29307715210541,100,39.75903614457831,0.009900990099009901,0.34688051670308656,0.10982183620123397,0.1751601254756388,0.49537026950478213,0.26112470025715795
3960874214179953664,19567.47128569,8387392.0153534,50.22345523955642,1233,2391,0.23329625287420802,389.6082257255469,100,51.568381430363864,0.009900990099009901,0.03397663691401081,0.20645095470716077,0.3783739388719596,0.6425065968448589,0.25664938816890004
4028701921959171840,17601.40139824,4330195.885,92.92148278325865,373,687,0.40648048877447035,189.42230441259363,100,54.29403202328966,0.009900990099009901,0.047982239248840375,0.153354647321886,0.35506423061627895,0.6764663302720899,0.2523618124266041
4039129759104249600,1264.28919972,39977.7842,18.209114968437053,59,133,3.162479424560003,69.43166660826009,100,44.3609022556391,0.009900990099009901,0.27086294735240724,0.12152893377305901,0.16137156408460332,0.5527063590259554,0.2493703545923467
4013955990069013504,1690.02704985,240304.3114014,20.589139527479883,236,358,0.70328619573829,82.08342303933377,100,65.92178770949721,0.009900990099009901,0.07198524784159252,0.12488462204535136,0.1664191084996201,0.8213401759827048,0.24511445466791404
