Port_IDs,PnL,Total_Investment,PnL_StdDev,Win_Positions,Total_Positions,ROI,Sharpe_Ratio,MDD,Win_Rate,MDD_Score,Normalized_ROI,Normalized_Sharpe,Normalized_PnL,Normalized_Win_Rate,Score
3923766029921022977,772.72903189,493792.4724273,8.479630691024072,359,1259,0.15648862124032625,91.12767525453148,100,28.51469420174742,0.009900990099009901,0.02776511806905228,0.12728347403523413,0.1555436308176471,0.35527349556969207,0.13693975451513135
3925368433214965504,6789.43673863,1809054.44027,16.94117395267621,486,1458,0.3753030637163513,400.76542260859486,100,33.33333333333333,0.009900990099009901,0.04546088610767202,0.20941023351845256,0.22687766741474705,0.4153104279686557,0.18494803062257364
3926423286576838657,1309.45995959,966684.75528,54.50586790175019,163,478,0.13545884037560052,24.024201613491837,100,34.10041841004184,0.009900990099009901,0.026064416232947633,0.10948528603232094,0.16190710823843943,0.42486778091354116,0.1480614589166456
3930688517098515713,1947.24457347,664103.6696264,107.12635652245993,140,288,0.2932139457331184,18.177082061609593,100,48.61111111111111,0.009900990099009901,0.038822247570431324,0.1079344254372852,0.16946867732324278,0.605661040787623,0.1892496019906606
3931992636670880512,10374.96528998,1816728.3221348,33.759764469534126,2430,6050,0.5710796250365378,307.3174666056304,100,40.16528925619834,0.009900990099009901,0.06129355499971841,0.18462456745404296,0.26938766413860826,0.5004319041142976,0.2102669926512063
3932103299427844097,3860.30970535,1765025.9953072,17.89492409135906,778,2589,0.21871120967134083,215.72093212812408,100,30.050212437234453,0.009900990099009901,0.03279712820137424,0.16032996312749534,0.19214996163713624,0.3744049976357059,0.15620622195038075
3935808725185052672,2301.96412286,1946541.8022825,21.22009709420374,602,1715,0.11825916711168155,108.48037653365782,100,35.10204081632653,0.009900990099009901,0.024673459470796487,0.1318860172862201,0.17367422935455512,0.4373473078200538,0.15697364774330574
3936410995029308417,10681.514,596381.514,1786.3037320897977,6,20,1.7910538387345118,5.979674009583852,100,30.0,0.009900990099009901,0.1599542304762115,0.10469924624493067,0.27302210309845076,0.3737793851717902,0.19927651505579877
3937714876784951296,1117.5308932100002,1245784.403581,134.049800225294,201,511,0.08970499951658283,8.33668451076984,100,39.33463796477495,0.009900990099009901,0.022364252086763313,0.1053244078609948,0.15963159882157657,0.49008255981428456,0.1587070879353012
3939318616482048768,9775.38910984,961879.58273,152.249734419242,118,315,1.0162799258193587,64.20628020881817,100,37.46031746031746,0.009900990099009901,0.09729739992069401,0.12014297855377133,0.26227909392687193,0.4667298142885846,0.2000096963399548
3939925275039085824,2378.8786707,362808.6209331,1.7760101547774607,2148,5928,0.6556841633425939,1339.4510522931557,100,36.23481781376518,0.009900990099009901,0.0681356183842801,0.4583824909328737,0.17458612759490372,0.45146093080803273,0.23831669439234707
3941019213896463617,4234.08779003,865365.33221,430.7028412013276,55,112,0.48928326943914424,9.830647455726487,100,49.107142857142854,0.009900990099009901,0.05467859248318103,0.1057206590819966,0.19658147150454908,0.6118412554895375,0.20022235397007193
3942630767220672256,6611.89848042,1210192.6112446,19.573928613884114,1903,4969,0.5463509212488181,337.79107969823036,100,38.29744415375327,0.009900990099009901,0.05929371714088435,0.19270723539238974,0.2247727753000195,0.47715983764802894,0.19770618382025396
3943533600390906881,2361.42457205,222606.062211,3.1360581717858125,964,1759,1.0608087437491678,752.991316709313,100,54.80386583285958,0.009900990099009901,0.10089849509614693,0.3028328589436844,0.17437919194628085,0.6828185092014512,0.26326575955702836
3944088772635000577,7581.4919834,1069559.0582283,4.1801422401462265,2774,6063,0.7088427632933676,1813.6923453434422,100,45.75292759360053,0.009900990099009901,0.07243461365781988,0.5841678673741232,0.23626826781803,0.5700500381915147,0.30081771778398053
3944239644144231424,-1187.89097568,956418.4076718,58.34014508090987,227,858,-0.12420201934127047,-20.3614676314664,100,26.456876456876454,0.009900990099009901,0.005065352870108667,0.0977126542594444,0.13229853629255775,0.3296345005205764,0.1144388430854493
3944658614777849089,2074.44997996,99562.15156,113.12878081739643,20,45,2.0835728712731325,18.337066526938123,100,44.44444444444444,0.009900990099009901,0.18361057092664612,0.10797685891258775,0.17097682356603627,0.5537472372915411,0.22261345424192786
3946087913459823360,-40.66724167,73338.9359152,1.1707457362471296,1930,6085,-0.05545109315060493,-34.73618601453156,100,31.71733771569433,0.009900990099009901,0.01062531695905853,0.09389997622075856,0.1459000113542858,0.395176233021942,0.1311729382170158
3949214983441029120,1317.57755896,395907.6665871,4.949088714196273,1675,4530,0.3327992029854092,266.226296404948,100,36.9757174392936,0.009900990099009901,0.04202355147962087,0.1737257520454146,0.1620033504291464,0.46069203102483336,0.17288139115366613
3949329502284748801,425.96505788999997,51772.5354111,8.152221111289956,72,384,0.8227625989486953,52.25141125037492,100,18.75,0.009900990099009901,0.08164743783863344,0.11697212921129507,0.15143240002208058,0.23361211573236887,0.1258876593546399
3951723256343550465,5260.02286389,2623639.0295482,26.139378015890454,1215,3447,0.20048576822688122,201.22984030807336,100,35.24804177545692,0.009900990099009901,0.03132321642227428,0.1564864187834213,0.20874494921894687,0.43916637944466214,0.17126661342598937
3952087967771302912,1032.6052598600002,169503.08411,34.56870807681986,58,172,0.6091955584654053,29.871097802246663,100,33.72093023255814,0.009900990099009901,0.06437603305235708,0.1110360873836437,0.1586247212179605,0.4201396189915471,0.1582629944442384
3953433416230728705,4924.76177998,1205684.56546,55.92264411921123,110,527,0.4084618747774278,88.06382204464087,100,20.872865275142317,0.009900990099009901,0.048142476145027625,0.12647083301258502,0.20477009659274586,0.2600615583105435,0.13369333943658418
3953764659057081857,6048.86608919,1629660.03653,83.65181387475084,180,583,0.3711734934649143,72.31004097827181,100,30.874785591766724,0.009900990099009901,0.04512692315512779,0.12229237932066633,0.2180974679460721,0.38467861252671376,0.15954186791512975
3956048468100538880,1373.56489,123238.17079999999,93.46437752242942,20,28,1.1145612443640718,14.696132648723568,100,71.42857142857143,0.009900990099009901,0.10524551977885875,0.10701115591459859,0.16266713576093297,0.889950917075691,0.2644895966938031
3956076827719377409,16790.01223802,1626576.9243934,43.07873842120432,2019,3916,1.0322298310165383,389.7517163537821,100,51.55771195097037,0.009900990099009901,0.0985872865452398,0.20648901344003126,0.34544440747200594,0.6423736624632655,0.26942770164853347
3957509601040585217,3174.1803667200006,985500.74339,113.03618401623498,300,1113,0.32208807431247743,28.081099820780437,100,26.954177897574123,0.009900990099009901,0.04115733055616067,0.1105613173177989,0.184015217897242,0.33583053474554375,0.13941871216886614
3960874214179953664,19567.47128569,8387392.0153534,50.22345523955642,1233,2391,0.23329625287420802,389.6082257255469,100,51.568381430363864,0.009900990099009901,0.03397663691401081,0.20645095470716077,0.3783739388719596,0.6425065968448589,0.25664938816890004
3962024093501274881,9314.494060179999,6383866.44543,98.78819798616605,337,1273,0.14590678141219476,94.2875186516143,100,26.472898664571876,0.009900990099009901,0.026909352878685747,0.12812157501256788,0.2568147260462387,0.32983412621862607,0.15201699032899324
3966142151544441601,4883.80077594,1607232.58604,48.159777108890005,1028,1932,0.303863972044831,101.40829275222039,100,53.20910973084886,0.009900990099009901,0.03968352707778337,0.13001025333713304,0.20428446326906452,0.6629489440245002,0.21234388925937556
3975304792994095360,2536.0810463,661726.3301783,3.9618003386439145,1040,2438,0.3832522495540809,640.1334821350628,100,42.65791632485644,0.009900990099009901,0.046103745633252737,0.27289901426525176,0.17644991765431436,0.531488324553817,0.21098867399455346
3975392755164484097,2330.27031414,1501148.1814891,13.382341305279779,512,1829,0.15523253086370412,174.13024081373797,100,27.99343903772553,0.009900990099009901,0.027663536639194502,0.1492986572498835,0.17400982732326317,0.34877901441216796,0.14370665979872227
3976088733682659585,5901.15009982,1489719.0901895,14.901898756618358,1226,2814,0.39612502374990327,395.99987868654193,100,43.56787491115849,0.009900990099009901,0.04714478124134684,0.20814624460612646,0.21634614840301164,0.5428257832511428,0.20859716863436123
3977078013600312321,4622.3514376,2494013.1346325,10.277425266694822,1638,5018,0.1853378947132577,449.7577279962581,100,32.64248704663213,0.009900990099009901,0.03009819099460031,0.22240470630312933,0.20118472208527047,0.40670295795894273,0.1760780335777496
3977116548751698176,603.9805007599999,2218007.9858234,12.387168520108052,456,1624,0.02723076312711209,48.758560100281215,100,28.078817733990146,0.009900990099009901,0.01731189090334142,0.11604570293166447,0.15354294963417367,0.34984277429871985,0.13006995165381502
3977234346014419201,2427.29283086,59166.712085,95.96668749567114,33,83,4.102463607193359,25.29307715210541,100,39.75903614457831,0.009900990099009901,0.34688051670308656,0.10982183620123397,0.1751601254756388,0.49537026950478213,0.26112470025715795
3978449781300392193,5888.6560088,2310172.59593,61.64546154200155,344,784,0.2549011281310529,95.52456679698666,100,43.87755102040816,0.009900990099009901,0.035723847275092584,0.1284496834437017,0.2161980185636528,0.5466841347750673,0.18997362054891312
3981810242465907713,2836.47282999,256545.09857,137.07630756882466,12,105,1.1056429632843092,20.692655647773666,100,11.428571428571429,0.009900990099009901,0.10452428844008192,0.10860164352887335,0.18001136014672703,0.14239214673211056,0.11854841562346777
3983074113875692800,2424.82951996,89182.84576,156.55636271025622,14,43,2.718941629745097,15.488540216329044,100,32.55813953488372,0.009900990099009901,0.23499355114349177,0.10722133011420289,0.17513092048206835,0.4056520459228731,0.2090890236567774
3986814617275053313,16337.46188064,1874361.0185148001,13.939082864169066,2780,3554,0.8716283426330228,1172.061464864095,100,78.22172200337648,0.009900990099009901,0.08559926503745856,0.41398491827174044,0.3400789741937344,0.9745889052500252,0.3724004380642386
3987739404272887297,12464.6063154,2237757.0433593,41.302368708330235,1381,6050,0.5570133876861023,301.78913958719335,100,22.826446280991735,0.009900990099009901,0.06015600269506765,0.18315826178792985,0.294162430779695,0.28440183521886625,0.1713814053757195
3988071780777702657,3424.4699222,954749.9748086,38.45200052604044,890,2385,0.35867714192781286,89.05830321834314,100,37.316561844863735,0.009900990099009901,0.0441163292673234,0.12673460419959678,0.18698264878813967,0.4649387181032751,0.1699561920083003
3988187872032603905,2599.76167062,734456.0204378,5.296804997435283,1711,5238,0.35397104772458876,490.8169494400505,100,32.665139366170294,0.009900990099009901,0.0437357421797171,0.23329504778409443,0.17720491460732912,0.4069851902945991,0.17760785220102066
3988205565930333696,3283.93800993,930652.70519,119.70926770514684,141,371,0.3528639622080676,27.432612970439287,100,38.00539083557952,0.009900990099009901,0.04364621093910249,0.11038931592571702,0.18531650360350674,0.47352105399121674,0.16792933699571982
3991414786174551297,1787.98771569,272849.9577957,47.12026369355092,93,311,0.6553007118398674,37.94519757610592,100,29.903536977491964,0.009900990099009901,0.06810460823353535,0.11317762101718033,0.16758052934017031,0.37257752219696133,0.15208861599082402
3993014919980212480,3078.66301039,664469.8844896,31.42715346540927,331,695,0.46332619163843936,97.96187916855318,100,47.62589928057554,0.009900990099009901,0.05257941464773259,0.12909614392416835,0.18288276491394856,0.5933859783782377,0.1978369008474917
3993222640082269952,1884.46844302,794273.2116024,6.643820321857385,1434,3087,0.23725695585505072,283.64229490378017,100,46.45286686103013,0.009900990099009901,0.03429694338201985,0.1783450839327447,0.16872440404203815,0.5787708004927623,0.19644723971801598
3994879592543698688,3658.7650624,441694.976713,46.932822981420834,361,653,0.828346541232538,77.95748966237093,100,55.283307810107196,0.009900990099009901,0.08209901747971105,0.12379028021852577,0.1897604500243252,0.6887920267841565,0.2260883556592158
3995532094997544704,-12346.6822186,6608267.4518396,31.75898959786461,1295,6051,-0.18683690254036178,-388.761808071821,100,21.401421252685505,0.009900990099009901,0.0,0.0,0.0,0.26664700258770907,0.054319499527442805
3996598927198996481,3509.04461888,328154.9573647,11.628572875096888,980,2661,1.069325493986114,301.7605562239522,100,36.8282600526118,0.009900990099009901,0.10158725418777945,0.18315068048035937,0.18798536568951107,0.45885481331373473,0.19746444716295586
3998572645139652353,9603.58535988,2051910.5785,137.64758729995154,95,266,0.46803137819487584,69.76936936026762,100,35.714285714285715,0.009900990099009901,0.05295992833293074,0.12161850435328686,0.2602421900943263,0.4449754585378455,0.18224530810687195
3998659472131949824,1449.32593976,471476.05092,25.780273420628824,72,147,0.30740181541181216,56.21840839749513,100,48.97959183673469,0.009900990099009901,0.03996963641714258,0.11802431559152866,0.1635653581376259,0.6102520574233309,0.19134933616554084
3999240873283311617,42574.47367879,7830890.6646335,41.383493093107134,2366,4522,0.5436734530219949,1028.7791217383058,100,52.32198142414861,0.009900990099009901,0.059077187298811284,0.37598142989657146,0.6511447681513155,0.6518959349229365,0.3545176817937091
3999845462424248576,5843.15260681,669343.4627509,7.7944950549352585,1443,3318,0.8729677560150554,749.6512045524075,100,43.490054249547924,0.009900990099009901,0.08570758489170613,0.3019469443867506,0.21565853060760487,0.5418561912827942,0.23859470773284278
4000222729738650369,1803.6201332800001,250361.5239747,7.5888856938852856,537,958,0.7204062767497226,237.66600342040465,100,56.05427974947808,0.009900990099009901,0.07336976788950426,0.16615056351379884,0.16776586715327646,0.6983978073669148,0.2294638769835503
4000877324693233921,-836.1005588599996,9422613.35785,59.382871050153454,2714,6050,-0.008873340411059553,-14.079827129844356,100,44.8595041322314,0.009900990099009901,0.014392111778049919,0.09937876500674565,0.1364693605524492,0.5589185957885612,0.16426107681286717
4002413037164645377,3686.9697606,147941.6922854,50.88933505834138,107,576,2.492177630013401,72.45073562806675,100,18.57638888888889,0.009900990099009901,0.21665489354230805,0.12232969646227139,0.19009484469191976,0.2314490405866988,0.17476128342077138
4004410127575640832,2905.76386668,479395.625575,30.311736627376643,175,507,0.6061306594516269,95.86266542233024,100,34.51676528599605,0.009900990099009901,0.06412817125038503,0.12853935902338304,0.1808328741022011,0.43005517689061984,0.1681140323882573
4004713168329653760,1667.19861,51922.30061,222.586962021416,2,27,3.210949034255437,7.490100025892764,100,7.4074074074074066,0.009900990099009901,0.2747827387536847,0.10509986404821406,0.16614845470636863,0.09229120621525683,0.1561328256299743
4006366295148391425,3018.5418057,148652.2984186,48.72057186345298,117,681,2.030605539108373,61.95620638772335,100,17.180616740088105,0.009900990099009901,0.1793270436923101,0.11954618028513765,0.182169968410503,0.21405867873274328,0.1579431776032708
4008537296438699777,2330.8456453100002,338133.1231446,40.50038167284205,249,535,0.6893278078271061,57.55120196491809,100,46.54205607476635,0.009900990099009901,0.07085641744139419,0.11837781905707147,0.17401664844483608,0.5798820368085716,0.1967023251044151
4008711265867865600,11298.706389769999,3665550.82839,107.69072694895276,166,394,0.3082403414586579,104.91809935618485,100,42.13197969543147,0.009900990099009901,0.040037448953881095,0.13094117679610912,0.2803395309452423,0.5249355155542907,0.20024457835519377
4008804082027254529,3332.73345887,4353641.1769199995,88.33821879916081,527,975,0.07655048552319499,37.72697145328518,100,54.051282051282044,0.009900990099009901,0.02130043186697469,0.11311973981743965,0.1858950220408506,0.6734418324291741,0.20187154742748625
4011626972687000576,5483.14982082,1971368.63384,11.719470943388137,2326,6056,0.2781392443147202,467.866667984144,100,38.408190224570674,0.009900990099009901,0.037603139651717715,0.22720783050742904,0.2113903405670448,0.47853965759003964,0.195698606638319
4012994295026226176,2500.33664614,160127.698548,18.54779913530262,251,627,1.5614641744135838,134.80503147033923,100,40.03189792663477,0.009900990099009901,0.1413870582278218,0.13886823642112228,0.17602613234290584,0.4987699398092469,0.20613907819290256
4013955990069013504,1690.02704985,240304.3114014,20.589139527479883,236,358,0.70328619573829,82.08342303933377,100,65.92178770949721,0.009900990099009901,0.07198524784159252,0.12488462204535136,0.1664191084996201,0.8213401759827048,0.24511445466791404
4013978721149559808,3778.87822398,120213.629898,79.24923542142572,61,294,3.1434690285838127,47.68346601560205,100,20.74829931972789,0.009900990099009901,0.2693255554247522,0.11576055038140606,0.19118451067037304,0.2585095521029388,0.19487868826827026
4014818740371615232,2013.64751009,868233.3838721,19.917640552764265,111,529,0.23192468148479206,101.09869714515641,100,20.982986767485823,0.009900990099009901,0.03386571640583562,0.1299281377547285,0.17025594998827515,0.26143359643395536,0.12347335076704348
4016164457907769600,3742.68731972,2983886.41178,33.36577510863048,310,712,0.1254299528609518,112.17144836392266,100,43.53932584269663,0.009900990099009901,0.025253368912960615,0.1328650186225553,0.19075543161006353,0.5424700814759127,0.1817842160254955
4017110277719148289,2899.93302141,615395.4144512,29.205381271790724,143,252,0.4712308465925302,99.29447571400225,100,56.74603174603175,0.009900990099009901,0.05321867291108165,0.12944959513259327,0.18076374364911024,0.7070165618990212,0.22040168101937044
4017263283405469185,7141.3664193899995,6232407.3301999,39.228531669917615,2034,6050,0.11458439798672378,182.0452134043639,100,33.6198347107438,0.009900990099009901,0.02437627679265649,0.15139798478931074,0.2310501427867544,0.41888003825863435,0.16856861521463784
4017323550554338817,3134.7351025,160157.2227504,26.977405574454643,273,545,1.9572861271360744,116.19853858253637,100,50.091743119266056,0.009900990099009901,0.1733976210623027,0.1339331437869692,0.18354755517227705,0.6241086981767506,0.2413272647557912
4019895412775450368,2640.30025492,250633.20194600002,16.2415837905317,242,571,1.0534519107683362,162.56421103828598,100,42.38178633975482,0.009900990099009901,0.1003035398068409,0.1462309416575138,0.1776855397260816,0.5280479346851911,0.20147404416571058
4020204877254599680,71998.85595307,23109085.4384396,195.90160601851505,1993,6050,0.311560819422595,367.5256033698123,100,32.94214876033058,0.009900990099009901,0.04030597971063687,0.2005938709682897,1.0,0.4104365369958005,0.3352879745159101
4021243448368889856,1498.1937579,1749830.4131047,2.61475143254115,2290,6050,0.08561936897883582,572.9775072516084,100,37.85123966942149,0.009900990099009901,0.02203384258787754,0.25508690109673715,0.16414473458360387,0.471600436387548,0.18576666619984206
4021669203289716224,26427.33159178,6534632.169107,230.20775144564303,528,1682,0.4044195741684947,114.79774866755544,100,31.391200951248514,0.009900990099009901,0.04781557078581722,0.13356160531203445,0.4597043856838348,0.39111279304539287,0.2122105270538986
4022565861939831809,14197.57707589,6091302.34414,67.21711630849433,372,705,0.2330795004708387,211.21966926890957,100,52.76595744680851,0.009900990099009901,0.03395910790537485,0.15913607079567077,0.3147085177222296,0.6574275710822977,0.23743226330155306
4022641794255717633,2176.83382376,117814.0575365,0.6437517841555029,2634,6052,1.847685980160385,3381.4800631825046,100,43.52280237937872,0.009900990099009901,0.16453413492338878,1.0,0.1721906855677419,0.5422642104772502,0.39324131869591605
4023616625178799873,2087.77119301,261018.8698393,9.964747084632426,339,827,0.7998545064176265,209.51572330719245,100,40.991535671100365,0.009900990099009901,0.07979483484291734,0.1586841247349396,0.17113475975731277,0.5107263666797134,0.19303759969716935
4023697433751327232,2408.22399998,75586.8848,191.02742588621948,4,42,3.186034199387987,12.606692409782017,100,9.523809523809524,0.009900990099009901,0.2727678482668137,0.10645696328975077,0.1749340455751088,0.11866012227675879,0.1628306797182688
4023697881318718465,3151.95061998,95292.77542,163.22124563804167,6,70,3.307649091012276,19.310908991405103,100,8.571428571428571,0.009900990099009901,0.2826029802072527,0.1082351559921178,0.18375166220453004,0.10679411004908292,0.16552717872122297
4026179081117855488,6796.18836,1669086.34088,247.14768612381292,46,197,0.40718015560637894,27.498490746926645,100,23.3502538071066,0.009900990099009901,0.04803882208597704,0.11040678901596877,0.22695771458163166,0.2909281170541853,0.14106026976605124
4027747397961573889,2638.21944996,1438575.07845,63.89533264165503,207,460,0.1833911548643372,41.289705223947394,100,45.0,0.009900990099009901,0.02994075597153592,0.11406470141203279,0.1776608697197587,0.5606690777576853,0.18045125557925712
4028427053699127040,2633.02381341,297328.34026,82.34166305255924,36,121,0.8855609966771217,31.976811201023754,100,29.75206611570248,0.009900990099009901,0.086726014311121,0.11159459621959712,0.17759927029597622,0.37069029934392417,0.15898473647513678
4028701921959171840,17601.40139824,4330195.885,92.92148278325865,373,687,0.40648048877447035,189.42230441259363,100,54.29403202328966,0.009900990099009901,0.047982239248840375,0.153354647321886,0.35506423061627895,0.6764663302720899,0.2523618124266041
4029299190618134272,3354.14587637,498232.01269,61.13463890921539,72,230,0.673209627430534,54.86490042659594,100,31.30434782608696,0.009900990099009901,0.06955292221377174,0.11766531794174423,0.1861488874848818,0.39003066278795506,0.16062494931694876
4029422834086627072,2799.90254984,215737.03283,53.65333010096718,38,102,1.2978312128944096,52.18506557880044,100,37.254901960784316,0.009900990099009901,0.12006676656156752,0.11695453201890264,0.17957778320901674,0.4641704783179094,0.189150687687537
4029506971304830209,2413.6540000200002,79154.03182,189.5265416438382,3,52,3.049312769700428,12.735176715015378,100,5.769230769230769,0.009900990099009901,0.26171103374267835,0.10649104182094872,0.17499842361048215,0.07188065099457504,0.15017743241790568
4029507714735307777,1537.89995998,44938.91496,148.15741753598593,2,53,3.4222009172871224,10.380175259240461,100,3.7735849056603774,0.009900990099009901,0.29186691417441785,0.10586641307398946,0.16461549098566966,0.04701627486437613,0.15204980904703339
4029749871687083265,3662.13654822,115505.10595,12.089494478313068,367,856,3.170540832892072,302.91891483050694,100,42.873831775700936,0.009900990099009901,0.2715148824362833,0.18345791769380884,0.189800422332204,0.5341784827026752,0.26393192828652356
4030392204221219329,1347.75800996,43976.05401,78.99172159911392,8,85,3.064754308455062,17.062015900855087,100,9.411764705882353,0.009900990099009901,0.26295980820596043,0.10763867089451801,0.1623611696055274,0.1172641208382087,0.15733083373933995
4030395639953224449,4413.76154738,931859.12887,53.45086836763105,86,492,0.4736511572014385,82.57604941088103,100,17.479674796747968,0.009900990099009901,0.05341440612974863,0.12501528378758686,0.19871168207934325,0.21778473661770975,0.12531676134575356
4030555430101054209,3358.38032001,502090.1818,85.64144861988083,32,121,0.6688799028035485,39.21442682405053,100,26.446280991735538,0.009900990099009901,0.0692027725536156,0.11351426500217814,0.18619909101350685,0.3295024883057104,0.14759409964026476
4030565764341697025,2789.87828996,320313.77616,79.81476645805331,51,105,0.8709829228719865,34.954412745493926,100,48.57142857142857,0.009900990099009901,0.08554706922145298,0.11238436028411841,0.17945893566713966,0.6051666236114698,0.20605620368888244
4030626027667524352,3796.34803991,2411256.53556,77.42293008726189,116,233,0.1574427268075116,49.03389778236511,100,49.78540772532189,0.009900990099009901,0.027842277650523314,0.11611873211427026,0.19139163266293704,0.6202919696699236,0.19490324919448418
4030635536196756737,2581.61417484,934528.9719205,22.045104930625588,679,1294,0.2762476340925701,117.1060052997779,100,52.47295208655333,0.009900990099009901,0.03745016302306434,0.13417383569699234,0.17698975804809222,0.6537769256353569,0.20521325179290859
